Giá,Khoảng_giá_min,Khoảng_giá_max,Thương_hiệu,Dòng_xe,Số_Km_đã_đi,Loại_xe,Dung_tích_xe,Xuất_xứ,Tuổi_đời_xe,Km_per_Year,Text_Raw,is_hqcn,is_nhap_y,is_abs,is_smartkey,is_vip_plate,is_zin,is_chinh_chu
15000000.0,15.17 tr,17.81 tr,Yamaha,Exciter,58000,Tay côn/Moto,100 - 175 cc,Việt Nam,11,4833.333333333333,dư dùng cần bán xe chính chủ giấy tờ hợp lệ công chứng 1 nốt nhạc,0,0,0,0,0,0,1
9000000.0,8.66 tr,10.17 tr,Honda,Air Blade,10000,Tay ga,100 - 175 cc,Không rõ,17,555.5555555555555,bán xe air blade 2009 lên đầu thái xe đang sử dụng có nhu cầu lên đời xe mới nên bán máy móc vẫn mượt giấy tờ mua bán cửa hàng bao tranh chấp,0,0,0,0,0,0,0
9000000.0,8.66 tr,10.17 tr,Honda,Air Blade,10000,Tay ga,100 - 175 cc,Không rõ,17,555.5555555555555,bán xe ab 2009 lên đầu thái xe hiện đang sử dụng muốn bán để lên đời xe mới máy móc êm giấy tờ mua bán ở cửa hàng bao tranh chấp,0,0,0,0,0,0,0
4990000.0,6.77 tr,7.94 tr,Honda,Wave,60000,Xe số,100 - 175 cc,Trung Quốc,18,3157.8947368421054,cần bán cho ai có nhu cầu đi làm cần ra đi wave 110c cho ai có nhu cầu đi cày đi làm xe q9 thủ đức,0,0,0,0,0,0,0
31000000.0,23.09 tr,27.11 tr,Yamaha,FZ,40000,Tay côn/Moto,100 - 175 cc,Không rõ,7,5000.0,cần bán fz155 cần bán fz155 odo 4 vạn xe chính chủ máy móc nguyên zin mới thay sên nhông dĩa nhớt lh sdt tuấn,0,0,0,0,0,1,1
7300000.0,6.5 tr,7.63 tr,Hãng khác,Dòng khác,10000,Xe số,50 - 100 cc,Đài Loan,8,1111.111111111111,bán xe exciter 50cc bán lại xe exciter 50cc đã thay máy wave rs 100 xe chạm mạnh yêm không cần bằng lái xe dọn rất đẹp phù hợp cho hs cấp 3 giấy tờ cavet,0,0,0,0,0,0,0
10000000.0,9.43 tr,11.07 tr,SYM,Dòng_Khác,30000,Tay ga,Dưới 50 cc,Đài Loan,8,3333.3333333333335,elite 50cc sym bán xe elite 50cc nam sx 2018 còn dùng tốt chính chủ sang tên ai có nhu cầu liên hệ,0,0,0,0,0,0,1
15000000.0,13.96 tr,16.39 tr,Honda,Winner,2000,Tay côn/Moto,100 - 175 cc,Nhật Bản,10,181.8181818181818,để nhà kh chạy cần bán winner cần bán winner 2016 máy 60 3 êm ru lực lắm xe có 1 vài đồ chơi cơ bản xe e đang đứng uỷ quyền l2 xe ở thủ đức hcm gí e bán 15tr có fixx cho ae nhanh lẹ ạ,0,0,0,0,0,0,0
6900000.0,7.62 tr,8.94 tr,Yamaha,Nouvo,123456,Tay ga,100 - 175 cc,Việt Nam,11,10288.0,cần bán novo5 cực kì đẹp máy bao ngon cần bán novo5 máy bao ngon ngọt áo cực kì đẹp máy móc zin êm ru nồi láp k hú zin 100 giấy tờ đầy đủ k9c xe hợp lệ có giấy mua bán tại nhà chuẩn chỉnh xe về chạy không tốn thêm ngàn nào hết aec cần alo em có ship khu vực tphcm có cọc là ship sợ lừa đảo coi xe trực tiếp có bớt tiền xăng cộ ạ,0,0,0,0,0,1,0
68000000.0,55.9 tr,65.62 tr,Honda,SH,30000,Tay ga,100 - 175 cc,Việt Nam,9,3000.0,bán sh 150i thắng abs màu đen đời 2017 dư xe chính chủ cần bán shvn 150i thắng abs màu đen nước sơn zin chưa rớt đầu do ít đi nên để lại cho anh em nào cần dẫn thợ thầy test thoải mái miễn tiếp cò lái tks all,0,0,1,0,0,1,1
6800000.0,9.12 tr,10.71 tr,Hãng khác,Dòng khác,12000,Tay ga,Dưới 50 cc,Việt Nam,7,1500.0,vespa 50cc zin đẹp keng cần thanh lý xe vespa 50 bs38 giấy tờ đầy đủ hợp lệ xe đẹp keng áo mới lột keo ko vết chầy óc tán trắng sáng máy móc nguyên zin máy êm thì thầm chức năng điện đề đầy đủ ace mua về sd ngay ko tổn thêm bất cứ chi phí sửa chữa nao xem xe tại dĩ an bình dương gần cầu vượt sóng thần,0,1,0,0,0,1,0
28000000.0,26.52 tr,31.14 tr,Honda,Future,35000,Xe số,100 - 175 cc,Việt Nam,17,1944.4444444444443,đổi xe cần bán fu neo fi 2009 bs tphcm chính chủ chuyển qua sử dụng xe tay ga cần bán honda fu neo fi 2009 biển số tphcm xe nhà sử dụng từ đầu biển số còn 4 số số máy 70 đầu máy êm zin nguyên bản đầu nồi chưa mở bao thợ kiểm tra xe sử dụng bảo dưỡng thay nhớt hãng honda xe ngay chủ bán bao ký công chứng sang tên miễn trung gian,0,1,0,0,0,1,1
11500000.0,15.94 tr,18.72 tr,Yamaha,Exciter,60,Xe số,100 - 175 cc,Việt Nam,15,3.75,dư chạy cần bán lại tình trang xe vận hành bình thường máy êm đề là nỗ xe ko chín chủ bao tranh chấp,0,0,0,0,0,0,0
7500000.0,7.9 tr,9.27 tr,Yamaha,Sirius,100000,Xe số,50 - 100 cc,Việt Nam,10,9090.90909090909,xe chính chủ cần bán xe zin êm đã lên phanh đĩa trước giao dịch trực tiếp thủ đức lh or,0,0,0,0,0,1,1
17000000.0,15.94 tr,18.72 tr,Yamaha,Exciter,0,Xe số,100 - 175 cc,Không rõ,15,0.0,ex 62zz 9 chủ mới dọn xe mới dòn ful từ trong ra ngoài luôn máy về nhà k cho chơi nên bán ae cứ xem xe cảm nhận chất xe,0,0,0,0,0,0,0
18000000.0,15.55 tr,18.25 tr,Honda,Winner,32000,Tay côn/Moto,100 - 175 cc,Việt Nam,7,4000.0,winner bs61 37938 9 chủ winner 2018 bs61 9 chủ xe zin odo 32k km dàn ngoài keng máy móc bao test xe bs61 37938 bs bao đẹp nha ae giá 18x qá đẹp cho xe keng bs đẹp xem xe kv thủ đức of bình dương,0,0,0,0,0,1,0
30000000.0,15.33 tr,17.99 tr,Honda,Spacy,90000,Tay ga,Đang cập nhật,Không rõ,29,3000.0,cần bán spacy 125 đầu 10 1997 mình cần bán xe spacy đầu 10 1997 xe hqcn biển số tp bình thạnh xe 1 đời chủ đập thùng từ đầu mình là chủ xe sang tên ủy quyền ngay khi công chứng xe nguyên zin 99 nữ đi nên còn đẹp xem xe tại nhà thủ đức hcm giá 30tr phone zalo,1,0,0,0,0,1,0
3500000.0,6.81 tr,7.99 tr,Hãng khác,Dòng khác,100,Xe số,50 - 100 cc,Trung Quốc,10,9.090909090909092,cần bán wave tq xe mẹ đi chợ hàng ngày mây móc êm ru nhấn nhẹ nổ máy nay mình mua xe mới cho mẹ nên bán nhanh gọn nhà ac có thiện chí mua qua nhà xem trực tiếp mình ko rành về xe nên ko bít nói gì thêm,0,0,0,0,0,0,0
32000000.0,30.2 tr,35.45 tr,Honda,Vario,10000,Tay ga,100 - 175 cc,Nước khác,7,1250.0,vario 150 đời 2019 chính chủ cần ra đi vario 150 đời 2019 chính chủ ký giấy ngay khi đồng ý xem xe trực tiếp tại tp thủ đức gần trường đh giao thông vận tải còn thương lượng khi xem xe,0,1,0,0,0,0,1
8500000.0,6.76 tr,7.94 tr,Honda,Wave,0,Xe số,100 - 175 cc,Không rõ,15,0.0,bán xe wawe 2011 xe wawe nhà chạy chưa đâm đụng còn tốt về cho ae đi cày,0,0,0,0,0,0,0
22000000.0,9.94 tr,11.67 tr,Hãng khác,Dòng khác,184,Xe số,Dưới 50 cc,Đài Loan,1,92.0,xe số 50 cc thương hiệu kymco đk 2025 màu đen thông số xe kymco 50cc dưới đây là các thông số kỹ thuật chính của xe số kymco 50cc động cơ xăng 4 thì dung tích 49 7cc công suất tối đa 3 5 mã lực tại vòng tua 7 500 vòng phút mô men xoắn tối đa 4 1 nm tại vòng tua 6 000 vòng phút hệ thống truyền động tự động dẫn động bằng dây đai kích thước dxrxc 1 850 x 680 x 1 090 mm chiều cao yên 780mm trọng lượng khô 89 kg bình xăng 5 2 lít hệ thống phanh đĩa trước và đĩa sau hệ thống treo trước giảm xóc lò xo đơn hệ thống treo sau giảm xóc lò xo đơn lốp trước 90 90 10 lốp sau 90 90 10 hệ thống đèn đèn pha halogen đèn hậu led các thông số trên chỉ mang tính chất tham khảo và có thể khác nhau tùy từng dòng xe cụ thể của kymco,0,0,0,0,0,0,0
2900000.0,2.42 tr,2.84 tr,SYM,Attila,14000,Tay ga,100 - 175 cc,Mỹ,20,666.6666666666666,bán gấp attila 2tr9 giáy tờ đầy đủ máy êm cần bán gấp attila 2tr9 giáy tờ đầy đủ máy êm nhanh có fix,0,0,0,0,0,0,0
226000000.0,109.65 tr,128.72 tr,Honda,SH,17000,Tay ga,100 - 175 cc,Nước khác,14,1133.3333333333333,sh 150i sm110 nhập ý bán sh 150i nhập ý sm110 đăng ký 2012 đúng 1 chủ mua mới xe sừ dụng kĩ kg té ngã máy móc chưa đụng chạm bất cứ thứ gì hết nước còn nguyên zin hết thiện trí bán cho ng mua sử dụng giá còn thương lượng giấy 9 chủ ra công chứng sang tên liền hoặc rút gốc về tỉnh điều đc ae cần xe xem tại nhà,0,1,0,0,0,1,0
20000000.0,14.25 tr,16.73 tr,Suzuki,Raider,46000,Tay côn/Moto,100 - 175 cc,Nhật Bản,9,4600.0,raider 2017 cần tiền bán xe raider đời đầu lóc vàng xe máy móc zin chưa rớt đầu,0,0,0,0,0,1,0
12500000.0,6.99 tr,8.21 tr,Honda,Wave,0,Xe số,100 - 175 cc,Nhật Bản,14,0.0,wave a2012 cần bán xe wave như hình xe dọn phong cách chế độ củ mâm raider 2 đĩa pô fu máy êm chưa rớt đầu xe leng keng chạy nhẹ nhàng cf cho ae đi làm,0,0,0,0,0,1,0
6500000.0,7.24 tr,8.49 tr,Yamaha,Sirius,38,Xe số,100 - 175 cc,Nhật Bản,13,2.7142857142857144,yamaha sirus fi 115 cc 2013 cần bán nhanh sirius fi 2013 phun xăng điện tử biển số 94 không chín chủ có giấy mua bán cửa hàng thích hợp cho anh em mua về sử dụng đi chợ đi làm,0,0,0,0,0,0,0
14500000.0,14.31 tr,16.8 tr,Honda,Wave,19000,Xe số,100 - 175 cc,Việt Nam,4,3800.0,cần bán xe đang cầm ở tiệm cầm đồ xe đi kĩ còn mới ae nào thiện chí liện hệ,0,0,0,0,0,0,0
11500000.0,15.73 tr,18.46 tr,Yamaha,Exciter,20000,Tay côn/Moto,100 - 175 cc,Việt Nam,9,2000.0,cần bán xe cần bán xe như hình máy móc êm máy êm xe đi bình nibi bstp có cà vẹt,0,0,0,0,0,0,0
9000000.0,7.1 tr,8.34 tr,Yamaha,Jupiter,70000,Xe số,50 - 100 cc,Việt Nam,17,3888.8888888888887,bán xe xe mới dọn từ đầu tới chân gt ko chính chủ giá có fix cho ae,0,0,0,0,0,0,1
93500000.0,92.39 tr,108.46 tr,Kawasaki,Dòng_Khác,25000,Tay côn/Moto,Trên 175 cc,Việt Nam,11,2083.3333333333335,mình cần bán z800 chính chủ xe mình đang đi cần bán lại biển số 77 chính chủ của mình hiện tại xe mình đang ở tphcm quê ở 77 xe zin còn bô zin,0,0,0,0,0,1,1
41000000.0,55.9 tr,65.62 tr,Honda,SH,220000,Tay ga,100 - 175 cc,Việt Nam,9,22000.0,dư dùng bán xe ko di đến bán xe nhà đang ssử dụng xe mới cứng máy móc nguyên zin cứng cáp xe ít chạy do toàn di oto,0,0,0,0,0,1,0
4300000.0,5.68 tr,6.67 tr,Honda,Dream,30000,Xe số,100 - 175 cc,Trung Quốc,16,1764.7058823529412,dream tq giấy tờ đầy đủ dream tq giấy tờ đầy đủ xe ngoại hình còn đẹp dàn áo liền lạc điện đề đầy đủ máy móc mới bảo dưỡng lại cực êm thích hợp cho ae cần xe đi cày đi công trình giá 4tr3 có fix cho ae thiện chí xem xe quận 9 thủ đức,0,0,0,0,0,0,0
25900000.0,19.87 tr,23.33 tr,Piaggio,Dòng_Khác,69000,Tay ga,100 - 175 cc,Không rõ,10,6272.727272727273,xe medley mới qua tổng bảo trì mình bán xe medley 125 năm 2016 odo 7v xe mới tổng bảo trì đã thay mới phuộc trước sau bơm nước hai lốp trước sau sau khi thay mới đi được 200km tổng bill btri hơn 15tr nay muốn bán lại xe giá 25tr9 coi như bán khung xe 10 củ ggtt tại tp hcm các bác đọc kĩ thông tin nhen mình sẽ trả lời các tn ép giá chớ ko trả lời các tin nhắn hỏi các thông tin đã ghi n,0,0,0,0,0,0,0
11800000.0,13.84 tr,16.25 tr,Yamaha,Janus,9999,Tay ga,100 - 175 cc,Việt Nam,8,1111.0,e cần bán xe janus bstp gtdd máy móc bao êm xe nhà đi nên còn mới và đẹp mọi chức năng hoạt động bình thường,0,0,0,0,0,0,0
6800000.0,6.88 tr,8.08 tr,Yamaha,Jupiter,26,Xe số,100 - 175 cc,Thái Lan,18,1.368421052631579,yamaha jupirer gravita 2008 nhập thái xe nhập thái jupiter 2008 máy móc nguyên zin bao êm tiết kiệm xăng chạy rất khỏe ít hư vặt thích hợp anh em mua đi làm đi chợ giá như xe tq xem xe trực tiếp tại nhà bao tranh chấp cho anh em,0,0,0,0,0,1,0
21500000.0,21.39 tr,25.1 tr,Honda,Sonic,39000,Tay côn/Moto,100 - 175 cc,Nhật Bản,9,3900.0,xe chính chủ xe chính chủ đang sử dụng vì dư xe nên bán bớt chiếc này chủ bán thiện chí cho ai mua miễn cò sdt,0,0,0,0,0,0,1
4500000.0,3.68 tr,4.32 tr,Yamaha,Nouvo,36000,Tay ga,100 - 175 cc,Nhật Bản,17,2000.0,nouvo lx yamaha 2011 novo 4 yamaha máy nổ êm bốc mạnh xe mới thay full bộ nồi hãng biển số dthw 63179 ngoại hình sạch sẽ tầm 75 đến 80 gtdd bảo tranh chấp anh em cần liên hệ mình xem xe khu vực thủ đức ko cọc ko ship giao dịch trực tiếp,0,0,0,0,0,0,0
14000000.0,11.2 tr,13.15 tr,Yamaha,Jupiter,81201,Xe số,100 - 175 cc,Không rõ,8,9022.333333333334,xe gia đình sử dụng sang lại cho ai có nhu cầu xe đã qua sử dụng chính chủ giao xe tại địa chỉ trên giấy tờ xe linh xuân thủ đức,0,0,0,0,0,0,1
10900000.0,11.69 tr,13.72 tr,Honda,Wave,18000,Xe số,100 - 175 cc,Việt Nam,7,2250.0,honda wave blade 2019 bstp bán honda wave blade đk 2019 xe bstp có cccd chủ xe khách ưng alo trực tiếp ko trả lời tin nhắn và chat,0,0,0,0,0,0,0
3600000.0,3.68 tr,4.32 tr,Yamaha,Nouvo,99999,Tay ga,100 - 175 cc,Việt Nam,17,5555.5,novo 4 bstp cần bán novo 4 bstp bao tranh chấp giá 3tr6 bớt mau lẹ xem xe quận 9,0,0,0,0,0,0,0
38000000.0,29.9 tr,35.1 tr,Honda,Air Blade,65000,Tay ga,100 - 175 cc,Việt Nam,6,9285.714285714286,đổi xe cần ra đi em nó mình đúng chủ xe bảo hành hãng còn rất ngon anh chị có nhu cầu đến xem xe để dưới hầm chung cư nên có trầy xước,0,0,0,0,0,0,0
12900000.0,13.6 tr,15.96 tr,Honda,Air Blade,80,Tay ga,100 - 175 cc,Không rõ,13,5.714285714285714,honda air blade 2013 125cc honda ab 2013 xe không chính chủ khó ký vì ong anh không về quê làm giấy độc thân biển 65 cần bán với giá 12 900 000 bớt nhẹ xăng cho anh em xe liên lạc may móc êm ái chạy cực khỏe anh em mua đến tận nhà xem xe,0,1,0,0,0,0,1
23500000.0,10.24 tr,12.02 tr,Honda,Wave,9,Xe số,100 - 175 cc,Không rõ,21,0.4090909090909091,alpha 2005 dọn full zx dư sử dụng mình cần bán alpha lốc bạc 2005 dọn full zx như hình biển 61 mình đứng tên cavet bao kí giấy full áo zx hãng đập thùng full salaya yên 2 tầng nệm kimdan gc dài zin pô alpha zin new full đĩa trc fuled tháo xe tay dây heo phuộc đùm niềng siamgoshi mờ phuộc redleo v2 máy móc mới làm full đầu lòng nồi máy giữa chưa chẻ nhẹ nhàng êm ái bxc fu1 tháo xe ít hao xăng xe nhà dọn kĩ từng chi tiết nay hết đam mê ae nào quan tâm alo trực tiếp,0,0,0,0,0,1,0
115000000.0,70.02 tr,82.2 tr,Honda,SH,11000,Tay ga,Trên 175 cc,Không rõ,5,1833.3333333333333,sh 350i sản xuất 2021 mới đi 11 000km ít sử dụng nên cần bán lại xe sh 350i sản xuất năm 2021 xe còn rất mới sơn zin 100 ko trầy xước mới đi được hơn 11 000km anh chị có nhu cầu mua sử dụng xin vui lòng gọi điện trao đổi để biết thêm thông tin,0,0,0,0,0,1,0
3500000.0,3.11 tr,3.65 tr,SYM,Attila,99,Tay ga,100 - 175 cc,Hàn Quốc,16,5.823529411764706,atila phiên bản xe nhà dư chạy bán lại cho ai cần xe máy êm ko hú giấy tờ hợp lệ bs sài gòn xe chạy ít hao xăng thay nhớt máy nhớt láp đầy đủ bao tranh chấp các kiểu ai mua dt trực tiếp xem xe,0,0,0,0,0,0,0
5000000.0,5.04 tr,5.92 tr,Yamaha,Nouvo,12345,Tay ga,100 - 175 cc,Không rõ,14,823.0,bán xe gấp xe máy zin bán cho ae về đi chợ có fix cho những ae thiện chí nha,0,0,0,0,0,1,0
52000000.0,55.9 tr,65.62 tr,Honda,SH,300000,Tay ga,100 - 175 cc,Việt Nam,9,30000.0,đỗi xe cần bán xe chính chủ biển gia lai 81 xe 125 cbs năm 2017 chính chủ biển 81 gia lai,0,0,0,0,0,0,1
81000000.0,92.39 tr,108.46 tr,Kawasaki,Dòng_Khác,28000,Tay côn/Moto,Trên 175 cc,Nhật Bản,11,2333.3333333333335,z800 cần gl tay ga hoặc bán bssg thủ đức xe keng nhà chạy máy êm zin ngon giá 81tr không bớt ai thấy dc thì chốt,0,0,0,0,0,1,0
17500000.0,17.58 tr,20.64 tr,Suzuki,Raider,30000,Tay côn/Moto,100 - 175 cc,Việt Nam,8,3333.3333333333335,thanh lý raider 2018 xe đẹp máy rin êm cần thanh lý raider 2018 xe đẹp máy rin êm đủ đồ,0,1,0,0,0,0,0
6000000.0,7.53 tr,8.84 tr,Honda,Click,42140,Tay ga,100 - 175 cc,Không rõ,16,2478.823529411765,honda click 2010 đen nữ dùng xe màu đen biến số thủ đức nữ dùng,0,0,0,0,0,0,0
7900000.0,6.77 tr,7.94 tr,Honda,Wave,3000,Xe số,100 - 175 cc,Việt Nam,18,157.89473684210526,wave honda 2008 gtdd bs 60 cần bán honda wave 100 đời 2008 giấy tờ đầy đủ e viết giấy bán bao tranh chấp tại nhà bs 60 xe đẹp máy mạnh êm máy ko độ dàn áo mới tinh căm đùm niềng e mới thay sáng ngời giá 7tr900 xem xe tại phà cát lái,0,0,0,0,0,0,0
11000000.0,9.86 tr,11.57 tr,Yamaha,Sirius,27000,Xe số,100 - 175 cc,Không rõ,6,3857.1428571428573,bán xe sirius 2020 chính chủ biển tỉnh máy còn zin giấy tờ chính chủ xe đi mới được 27 km,0,0,0,0,0,1,1
8000000.0,6.84 tr,8.03 tr,Piaggio,Liberty,46000,Tay ga,100 - 175 cc,Việt Nam,14,3066.6666666666665,xe trùm mền chạy êm xe trùm mền km đúng cavet hợp lệ không chính chủ,0,0,0,0,0,0,1
11000000.0,37.2 tr,43.67 tr,Honda,Dòng khác,5000,Tay ga,Dưới 50 cc,Nhật Bản,29,166.66666666666666,chơi chán cần ra đi dio zx xe dọn tâm huyết chơi chán cần ra đi em dio zx mình dọn sạch sẽ từ trong ra ngoài ae nhìn hình đánh giá nhé xe này mình dọn tâm huyết nay chơi chán nhượng lại cho ae nào đam mê giá 11 triệu cho ae mau lẹ mình ở sg ae nào hợp nhãn gọi cho mình cám ơn ae,0,0,0,0,0,0,0
22000000.0,16.92 tr,19.86 tr,Yamaha,FZ,22000,Tay côn/Moto,100 - 175 cc,Nước khác,11,1833.3333333333333,xe fz150i indo 2015 xe chính chủ 1 chủ từ đầu biển số lâm đồng xe đi ít hiện tại dư không đi tới nên cần bán xe bị gãy chốt yếm bên trái còn lại toàn bộ ok màu xe đen dán decal lại xe nhập nguyên con indo máy zin thiện chí xem xe tại thủ đức không bán qua trung gian vui lòng liên hệ qua zalo,0,0,0,0,0,1,1
8000000.0,8.65 tr,10.15 tr,Honda,Wave,10000,Xe số,100 - 175 cc,Việt Nam,11,833.3333333333334,bán xe wave rsx cũ em gửi anh chị tình trạng xe mình xem được thì qua lấy giúp em nha xe k chính chủ có cavet và bảo hiểm mua bán k sang tên chỉ mua bán ngang nhanh gọn lẹ và bãi miễn mọi trách nhiệm pháp lý sau khi mua tình trạng đồng hồ k hoạt động k có gương trái số sau bị kẹt chân chống hộp số hoạt động bình thường nhưng ai thích thì về sửa lại hoặc đi số trước vẫn được tại e thấy bình thường nên k sửa ai mua liên hệ,0,1,0,0,0,0,1
17000000.0,17.47 tr,20.51 tr,Honda,Vision,60000,Tay ga,100 - 175 cc,Việt Nam,9,6000.0,cần bán xe vision chị gái đổi xe mới cần bán vision 2017 bản số vũng tàu 72 ngày trước cũng mua lại của người ta không chính chủ máy móc êm mạnh vọt tiết kiệm xăng thích hợp cho anh chị em mua đi làm chạy grap đi chợ có bớt chút cho anh chị em,0,0,0,0,0,0,1
45000000.0,45.21 tr,53.07 tr,Suzuki,GZ,300000,Tay côn/Moto,100 - 175 cc,Nhật Bản,8,33333.333333333336,xe nhà không đi nay cần bán có ai kết dòng này k e bán dùm người nhà suzuki gz150 a 2017 ngay chủ kí đủ kiểu luôn dắt từ hãng ra tới giờ cất ở nhà trùm mền odo có 6 ngàn máy móc zin chưa phá zin lần nào thì thầm mùa xuân côn nhẹ nhậy mượt bà cố luôn chủ nói lỗ nữa tiền bán có 4x nhỏ à ae có ai chơi dòng này lh e nha call,0,0,0,0,0,1,0
3500000.0,5.23 tr,6.14 tr,Yamaha,Nouvo,90000,Tay ga,100 - 175 cc,Không rõ,12,6923.076923076923,thanh lý xe nouvo5 tàn nhưng không phế mình cần thanh lý chiếc xe đi cày còn cà vẹt hơi tàn nhưng chạy bình thường chỉ cần về dọn lại dàn áo sữa vài công tắc là chạy ok,0,1,0,0,0,0,0
7900000.0,7.1 tr,8.34 tr,Honda,Wave,23159,Xe số,50 - 100 cc,Nhật Bản,20,1102.8095238095239,wave rs 2006 đỏ đen máy êm mua xe mới nên dư ra cần bán xe wave rs đỏ đen 2006 xe đang đi làm hằng ngày dàn ngoài như hình đi lợi xăng mình bán giao cavet viết giấy bao tranh chấp có fix nhẹ cho ae gọi trực tiếp hoặc inbox,0,0,0,0,0,0,0
6200000.0,4.43 tr,5.21 tr,SYM,Elegant,54321,Xe số,100 - 175 cc,Không rõ,14,3621.4,bán xe elegant còn mới xe đẹp máy êm zin chạy rất ngon bình cũng mới thay mọi thứ đều rất tốt tôi ở chợ việt lập gần cầu vượt linh xuân,0,0,0,0,0,1,0
5999999.0,6.13 tr,7.2 tr,Yamaha,Nouvo,9999,Tay ga,100 - 175 cc,Việt Nam,13,714.2142857142857,xe chất lượng chạy êm giấy tờ đầy đủ bao ngon tình trang xe còn ngon chạy êm như hồi mới mua,0,0,0,0,0,0,0
60000000.0,69.11 tr,81.13 tr,Honda,Click,16000,Tay ga,100 - 175 cc,Thái Lan,4,3200.0,click thái 125i nguyên zin bs tphcm click thái 125i trắng đen mới hơn 95 nguyên zin vỏ theo xe cả cặp dán keo nguyên xe bs tphcm chính chủ đứng tên ký mua bán uỷ quyền thoải mái kẹt tiền nên cần chia sẽ đam mê lại cho anh em,0,1,0,0,0,1,1
14000000.0,8.65 tr,10.15 tr,Honda,Wave,43,Xe số,100 - 175 cc,Việt Nam,11,3.5833333333333335,thanh lý xe wave 2015 chạy siêu ít honda wave cọp 2015 nguyên zin bs_76 e1 296 24 ođô chuẩn 43km ngay chủ bán mua bán sang tên ok xe đẹp sạch sẽ liền lạc máy móc nguyên zin êm ái nhẹ nhàng tiết kiệm xăng full mọi chức năng nói chung xe rất ok mua về là sử dụng ngay hỗ trợ trả góp bao nợ xấu trả trước 7 000 000 nhận xe ngay xem xe tại tp thủ đức,0,1,0,0,0,1,0
14000000.0,8.65 tr,10.15 tr,Honda,Wave,43,Xe số,100 - 175 cc,Việt Nam,11,3.5833333333333335,xe wave mới keng 2015 honda wave cọp 2015 nguyên zin giá bán 14 000 000 bs_76 e1 296 24 ođô chuẩn 43km ngay chủ bán mua bán sang tên ok xe đẹp sạch sẽ liền lạc máy móc nguyên zin êm ái nhẹ nhàng tiết kiệm xăng full mọi chức năng nói chung xe rất ok mua về là sử dụng ngay hỗ trợ trả góp bao nợ xấu trả trước 7 000 000 nhận xe ngay xem xe tại tp thủ đức,0,0,0,0,0,1,0
4700000.0,6.23 tr,7.31 tr,Yamaha,Jupiter,30000,Xe số,100 - 175 cc,Nhật Bản,16,1764.7058823529412,jupiter nhật giấy tờ đầy đủ giá tốt jupiter nhật giấy tờ đầy đủ xe ngoại hình còn đẹp dàn áo liền lạc chức năng đầy đủ thích hợp cho ae cần xe đi cày đi công trình giá 4tr700k có fix cho ae thiện chí xem xe quận 9 thủ đức,0,0,0,0,0,0,0
23000000.0,25.95 tr,30.46 tr,Honda,Sonic,40024,Tay côn/Moto,100 - 175 cc,Việt Nam,4,8004.8,xe sonic 150r dành cho anh em thật sự đam mê xe giấy tờ đầy đủ cà vẹt bảo hiểm xe mang biển số tại tỉnh nơi đã mua là bình thuận chủ xe mua lại vì nhu cầu đam mê và yêu thích xe tay côn nhưng vì lý do đi làm ở nước ngoài nên muốn tìm người cùng đam mê để gửi lại chăm sóc và tiếp tục sử dụng nó xe được chăm sóc và sử dụng rất kỹ càng và tỉ mỉ nên lốc máy và tình trạng xe còn rất tốt có thể đến xem và check lại tình trạng xe trước khi quyết định mua ạ,0,1,0,0,0,0,0
3800000.0,5.35 tr,6.29 tr,Suzuki,Dòng khác,50000,Xe số,50 - 100 cc,Nhật Bản,21,2272.7272727272725,suzuki màu xanh nhật bản xe có giấy tờ đầy đủ mua về là chạy máy móc còn êm ai mua liên hệ online sms sẽ gửi số điện thoại sau,0,0,0,0,0,0,0
22000000.0,43.1 tr,50.59 tr,Yamaha,Dòng khác,20000,Tay ga,100 - 175 cc,Nước khác,3,5000.0,yamaha gear 125 chuẩn bị mua xe mới cần bán lại con yamaha gear 125 mua năm 2023 xem xe trực tiếp tại nhà ở đường hiệp bình thủ đức thanks,0,0,0,0,0,0,0
9500000.0,6.48 tr,7.61 tr,Yamaha,Sirius,40000,Xe số,100 - 175 cc,Việt Nam,16,2352.9411764705883,cần bán xe yamaha sirius 2010 xe chính chủ uỷ quyền mua bán đều dc ae cần alo ạ,0,0,0,0,0,0,1
9500000.0,81.67 tr,95.87 tr,Honda,Dòng khác,26000,Xe số,100 - 175 cc,Việt Nam,15,1625.0,cần bán ways rsx chính chủ máy móc zin nhà e cần bán xe honda ways rsx xe zin dẹp ac cần alo ạ,0,0,0,0,0,1,1
48000000.0,41.69 tr,48.94 tr,Piaggio,Vespa,27000,Tay ga,100 - 175 cc,Việt Nam,7,3375.0,vespa sprint 2019 chính chủ đồ chơi vespa sprint 2019 iget abs xe máy móc zin 2 chìa 2 kiếng zin đã zô mâm đèn đồ chơi xe chính chủ mua bán công chứng liền giá 48t xem xe dĩ an hoặc linh xuân thủ đức lh,0,0,1,0,0,1,1
6300000.0,9.16 tr,10.76 tr,Honda,Dòng khác,50000,Tay côn/Moto,Trên 175 cc,Nhật Bản,26,1851.851851851852,cần bán moto honda 250cc như hình xe máy móc hoạt động bình thường xe mạnh vọt anh em thăm khảo có gì alo xem xe thủ đức,0,0,0,0,0,0,0
