Giá,Khoảng_giá_min,Khoảng_giá_max,Thương_hiệu,Dòng_xe,Số_Km_đã_đi,Loại_xe,Dung_tích_xe,Xuất_xứ,Tuổi_đời_xe,Km_per_Year,Text_Raw,is_hqcn,is_nhap_y,is_abs,is_smartkey,is_vip_plate,is_zin,is_chinh_chu,Giá_Dự_Đoán,Residuals
75000000.0,74.3 tr,87.23 tr,Honda,SH,33000,Tay ga,100 - 175 cc,Việt Nam,4,6600.0,sh150i 2022 chính chủ còn thương lượng nhẹ 0 2022 cbs trắng sơn bạc porsche 3 6 odo 32 000km odo chuẩn 2 gần full bộ ốp zhipat sh 350i 9 dàn ngoài đẹp áo len keng ko vết trầy máy móc zin ko đụng chạm máy ngon êm ru vì bảo dưỡng liên tục mỗi 1 5km 8 xe ko lỗi lầm 2 giá còn thương lượng thiện chí có thể xuống 7x 754 chính chủ,0,0,0,0,0,1,1,72224805.60518485,2775194.394815147
12800000.0,8.25 tr,9.68 tr,Honda,@,1,Xe số,100 - 175 cc,Việt Nam,8,0.1111111111111111,wave 2018 hàng về anh chị nào cần xe đi làm đi cày bừa hú em wave 2018 bstp chính chủ máy móc nguyên êm zin dá 12tr800 bớt lộc call,0,0,0,0,0,1,1,11762911.663487162,1037088.3365128376
115000000.0,70.02 tr,82.2 tr,Honda,SH,11000,Tay ga,Trên 175 cc,Không rõ,5,1833.3333333333333,sh 350i sản xuất 2021 mới đi 11 000km ít sử dụng nên cần bán lại xe sh 350i sản xuất năm 2021 xe còn rất mới sơn zin 100 ko trầy xước mới đi được hơn 11 000km anh chị có nhu cầu mua sử dụng xin vui lòng gọi điện trao đổi để biết thêm thông tin,0,0,0,0,0,1,0,115201999.98,-201999.98000000417
4800000.0,5.84 tr,6.85 tr,Yamaha,Nouvo,120000,Tay ga,100 - 175 cc,Nhật Bản,12,9230.76923076923,no 5 có fi biển số tỉnh đổi xe để lại xe đẹp máy êm mua về chạy ko phải làm thêm gì giá này ae tự hiểu ko catve viết giấy tay bao tranh chấp có fix lộc cho ai thiện chí mua gọi điện ko nhắn tin ko trả giá tào lao,0,0,0,0,0,0,0,7797499.063991472,-2997499.063991472
16600000.0,14.31 tr,16.8 tr,Honda,Wave,31000,Xe số,100 - 175 cc,Việt Nam,4,6200.0,cần bán wave 2022 31000km có fix lộc lá cho ae wave 2022 dàn áo zin theo xe đi được 31000km không đâm đụng máy móc êm ái lướt hỗ trợ giấy tờ nhanh gọn lẹ,0,0,0,0,0,1,0,15744616.771005923,855383.2289940771
38000000.0,38.54 tr,45.24 tr,Honda,Lead,5000,Tay ga,100 - 175 cc,Việt Nam,2,1666.6666666666667,lead 4val dàn áo trầy nhẹ tí có hình fix ae thoải mái,0,0,0,0,0,0,0,42231374.085670754,-4231374.085670754
25000000.0,23.33 tr,27.39 tr,Honda,Future,16000,Xe số,100 - 175 cc,Việt Nam,5,2666.6666666666665,future led 2021 xanh cần bán để đỗi xe lead future led 2021 xe chính chủ cavet odo 16k sơn rin nguyên chiếc ko dặm tút đã dán keo nên áo như mới máy móc bảo dưỡng đầy đủ êm ái xe mua sử dụng ngay mình quận 7 mua bán tại nhà ký mua bán luôn,0,1,0,0,0,0,1,25215027.566560846,-215027.56656084582
18500000.0,16.76 tr,19.67 tr,Yamaha,Exciter,30000,Tay côn/Moto,100 - 175 cc,Không rõ,8,3333.333333333333,cần bán xe chính chủ nha du xe cần bán xe biển số kien giang xe chính chủ mua bán công chứng sang ten ok hết,0,0,0,0,0,0,1,18982476.008336235,-482476.00833623484
29500000.0,11.78 tr,13.83 tr,Honda,Future,7000,Xe số,100 - 175 cc,Việt Nam,14,466.6666666666667,future x fi máy cực chất xe em ngay chủ ok ra kí giấy liền máy nguỷen zin,0,0,0,0,0,1,0,19318095.68547581,10181904.314524189
6700000.0,7.31 tr,8.58 tr,Yamaha,Sirius,25000,Xe số,100 - 175 cc,Không rõ,14,1666.6666666666667,sirius xe hãng máy bao ngon êm ru cực mạnh xe tốt ae tài chính ít kiếm xe hãng ngon bền đẹp alo em ạ em bán chiếc sirius hãng biển đồng nai tình trạng xe cực ngon bền chạy bao ưng cứng khừ máy móc êm ru chạy mạnh lắm máy zin chưa sửa chữa các chức năng đề kèn xi nhan đủ cả tóm lại mua về giọoc liền cavet gốc đàng hoàng yên tâm mua bán tại nhà,0,0,0,0,0,1,0,6220106.404863983,479893.5951360166
3500000.0,,,SYM,Elizabeth,12345,Tay ga,100 - 175 cc,Đài Loan,17,685.8333333333334,nhà dư dùng bán xe nhà còn xe elizabeth ít sử dụng nên bán lại cho ac nào cần xe máy êm bên ngoài còn liền lạc giấy tờ đầy đủ xem xe mua bán tại nhà ac yên tâm viết thêm giấy bao tranh chấp,0,0,0,0,0,0,0,4865885.021724826,-1365885.0217248257
33500000.0,28.2 tr,33.1 tr,Yamaha,Exciter,13000,Tay côn/Moto,100 - 175 cc,Không rõ,3,3250.0,ex 155 vva 2023 bstp chính chủ odo 13000km bstp zin nguyên con đầu nồi chưa mở full salaya cổ titan gia công mâm 8 cây khoá cơ,0,0,0,0,0,1,1,31181987.881420754,2318012.118579246
33000000.0,29.53 tr,34.66 tr,Honda,Vision,5000,Tay ga,100 - 175 cc,Việt Nam,2,1666.6666666666667,vison 2024 cc b60 odo 5000km xe zin nguyên mới tin xe đi có vài ngàn km xe ko khác gì xe mới đi it ae mua hời cả 10 củ tội gì mua xe mới xe zin nguyên con ốc tán sáng trưng ko một vết xước ae muốn mua xe mới tham khảo ủng hộ e nhé,0,0,0,0,0,1,0,33470474.011697758,-470474.011697758
8500000.0,6.78 tr,7.96 tr,Honda,Wave,36000,Xe số,50 - 100 cc,Nhật Bản,17,2000.0,có bán xe wave a100 màu vàng số tp 9c có bán xe wave a100 màu vàng đề kèn signal đầy đủ máy êm 9c poto cccd viết giấy tay chủ bị tai biến không ra công chứng được liên hệ,0,0,0,0,0,0,0,8429982.398958117,70017.60104188323
22000000.0,9.95 tr,11.68 tr,Honda,Wave,21000,Xe số,50 - 100 cc,Nhật Bản,24,840.0,xe zin 9 chủ máy im re xe zin 9 chủ máy zin im re ae cần liên hệ sdt,0,0,0,0,0,1,0,10708535.57382284,11291464.42617716
33000000.0,31.01 tr,36.4 tr,Honda,SH Mode,64000,Tay ga,100 - 175 cc,Không rõ,10,5818.181818181818,đi xe điện dư xe xăng cần bán minh dư con xe xăng shmode 2016 bản đặt biệt nên bán cho ạnh chị nào cần xe đi êm không lỗi gì cả mua về đổ xăng và chạy thôi,0,0,0,0,0,0,0,34324873.65752765,-1324873.657527648
10800000.0,11.67 tr,13.7 tr,Honda,Lead,30000,Tay ga,100 - 175 cc,Việt Nam,13,2142.8571428571427,honda lead fi 110cc trắng đen mua 2013 zin nguyên bán xe honda lead fi 110cc màu trắng đen mua năm 2013 1 chủ mua mới đến giờ xe zin nguyên sơn zin trầy nhẹ máy móc chưa mở qua máy mạnh ngon êm ru kg hú kêu gì hết cực êm xe còn mới đẹp sạch sẻ biển số thành phố ngay chủ ký công chứng sang tên hoặc uỷ quyền 20 năm giá bán 10 triệu 800 xem xe mua bán tại nhà phường 13 quận 11,0,1,0,0,0,1,0,11263704.092268163,-463704.09226816334
26500000.0,22.94 tr,26.93 tr,Honda,Lead,40000,Tay ga,Đang cập nhật,Bảo hành hãng,8,4444.444444444444,lead khoá smatkey cuối 2018 chính chủ đẹp bà chị đổi xe nên thanh lí xe còn dán keo lột keo ra như mới kg 1 vết trầy xe mới thay cặp vỏ michenlin máy êm ru như xe điện giá bán 26tr500 fix xăng cộ cho ae mau lẹ chứng giấy 30s,0,0,0,0,0,0,1,22164837.777384,4335162.222615998
26000000.0,24.85 tr,29.17 tr,Piaggio,Vespa,30000,Tay ga,100 - 175 cc,Việt Nam,10,2727.2727272727275,sprint giá tốt còn thương lượng máy zin em bs 94 có cmnd chủ xe,0,0,0,0,0,1,0,25159909.772706013,840090.2272939868
6000000.0,6.81 tr,8 tr,Yamaha,Luvias,100000,Tay ga,100 - 175 cc,Việt Nam,13,7142.857142857143,xe tay ga do nhà không chỗ để muốn ra đi e luvia cho ae đi cầy bừa máy móc mới làm lại mua về chỉ đổ xăng là chạy,0,0,0,0,0,0,0,6435895.202883931,-435895.2028839309
7500000.0,5.04 tr,5.92 tr,Yamaha,Nouvo,300000,Tay ga,100 - 175 cc,Không rõ,14,20000.0,bán nouvo 5 xe như hình mua lại có công chứng mua bán máy phun xăng fi êm chạy bốc không hú 45 50 km lit bstp mua bán tại nhà giấy tờ đầy đủ cò lái đừng ép giá không bán đâu ạ,0,0,0,0,0,0,0,5419071.043492549,2080928.956507451
18900000.0,19.94 tr,23.41 tr,Yamaha,Janus,30000,Tay ga,100 - 175 cc,Không rõ,3,7500.0,cần bán xe yamaha janus đỏ biển 59 chính chủ cần bán xe yamaha janus màu đỏ biển thành phố chính chủ công chứng mau lẹ xe đẹp như hình chưa qua sữa chữa không đâm đụng hư hỏng gì xe như mới ace nào có thiện chí mua xin liên hệ,0,0,0,0,0,0,1,23100543.419091597,-4200543.419091597
13500000.0,14.32 tr,16.81 tr,Honda,Future,26000,Xe số,100 - 175 cc,Nhật Bản,25,1000.0,honda future máy zin honda future máy zin êm biển thành phố 59v1 xe như hình mọi thông tin chi tiết vui lòng trực tiếp đc 12 lê trọng tấn_p tây thạnh_q tân phú,0,0,0,0,0,1,0,20457491.48739263,-6957491.48739263
6000000.0,41.61 tr,48.85 tr,Yamaha,Exciter,20000,Tay côn/Moto,100 - 175 cc,Việt Nam,16,1176.470588235294,bán xe gấp trong ngày bán xe gấp trong ngày 6tr giá vậy anh em tự hiểu nha,0,0,0,0,0,0,0,38572383.28028204,-32572383.280282043
12000000.0,13.38 tr,15.71 tr,Honda,Winner,50000,Tay côn/Moto,100 - 175 cc,Việt Nam,9,5000.0,bán xe winner máy zin chưa rớt chưa đụng chạm máy xe zin mua đi học đại học xe cha đứng tên mua sang tên hoặc bao chanh chấp đều bán xe còn êm xe chưa can thiệp gì tới máy móc xe còn đẹp cứng em con trai đứng ra bán dùm có catvet sẵn có căn cước cha,0,0,0,0,0,1,0,16564722.395267792,-4564722.395267792
20800000.0,18.47 tr,21.68 tr,Honda,Vision,12345,Tay ga,100 - 175 cc,Việt Nam,8,1371.6666666666667,honda vision màu xanh chìa khóa thông minh cần bán xe honda vision đời 2018 mâu 2019 màu xanh bạc cam xe sơn xi sạch sẽ máy im biển số 66 chính chủ ký giấ bán giá thương lượng,0,1,0,0,0,0,1,17343695.353653204,3456304.6463467963
48000000.0,49.74 tr,58.4 tr,Honda,CBR,1600,Xe số,100 - 175 cc,Việt Nam,5,266.6666666666667,cbr 150r 2021 xe tình trạng 98 dô một số đồ chơi cơ bản có fix cho anh em thiện chí mua về chạy,0,0,0,0,0,0,0,13892085.957651116,34107914.042348884
10000000.0,7.98 tr,9.37 tr,Yamaha,Sirius,300000,Xe số,100 - 175 cc,Nhật Bản,10,27272.727272727272,bán giao cà vẹt xe mua của ông anh lâu rồi xe mua về đổ xăng chạy vừa thay phuộc truớc sau ae đọc kĩ liên hệ đỡ tốn thời gian,0,0,0,0,0,0,0,8304863.050006734,1695136.9499932658
32000000.0,28.44 tr,33.39 tr,Yamaha,Exciter,30000,Tay côn/Moto,100 - 175 cc,Việt Nam,4,6000.0,cần bán xe đa số để nhà có trầy nhựa vài chỗ 2000km thay nhớt đầy đủ chưa đụng đến máy giá còn fixx cho ae thiện chí,0,0,0,0,0,0,0,28105200.54251981,3894799.4574801885
38800000.0,36.71 tr,43.1 tr,Honda,Air Blade,4600,Tay ga,100 - 175 cc,Việt Nam,3,1150.0,airblade 125 biển tphcm chính chủ ab_125 xanh đen khoá smk _biển sài gòn 𝑐ℎ𝑖 𝑛ℎ 𝑐ℎ𝑢 smarkey thông minh _cam kết 𝐌𝐚 𝐲 𝐦𝐨 𝐜 𝐧𝐠𝐮𝐲𝐞 𝐧 𝐳𝐢𝐧 100 đầu chưa mở _ 2 bánh trước sau chưa mở bô chưa mở _ odo 4600km _máy cực kì êm mọi chức năng đều hoạt động tốt _ngoại hình cực kì đẹp áo dán keo nguyên xe _ xe 1 đời chủ kí giấy mua bán tại phòng công chứng _ sang tên rút hs gốc liền trong ngày _ giá 38tr800 fix cf xăng cộ thương lượng trực tiếp _xem xe tại nhà đầm sen q11 gọi trực tiếp hoặc nhắn zl giúp e,0,0,0,1,0,0,1,43281695.90850857,-4481695.908508569
4700000.0,3.28 tr,3.85 tr,Suzuki,Hayate,50000,Tay ga,100 - 175 cc,Việt Nam,18,2631.5789473684213,dư con xe nên cần bán tình trạng xe chạy ok do không còn nhu sử dụng nên bán anh em nào thiện chí nt cho mình nhé nhanh lẹ e fix chút cho anh xăng cộ không tiếp anh em cò lái mình cảm ơn xe vừa thay nhớ máy nhớt lap vừa thay cặp vỏ mua về chỉ đổ xăng chạy,0,0,0,0,0,0,0,5085117.254246625,-385117.2542466251
22000000.0,15.95 tr,18.72 tr,Honda,Wave,12000,Xe số,100 - 175 cc,Nhật Bản,2,4000.0,mình cần bán xe tâm huyết nha ae bán wava alpha 2004 dọn lên wava thái 110 xe dọn tâm huyết nha ae máy im ko dọng hú gì ae nhìn xe đánh giá giùm mình xe dọn đồ xịn ko nha ae xe chính chủ công chứng huỷ huyền 1 nót nhạc nha ae mua xe liên hệ trực tiếp cho mình nha,0,0,0,0,0,0,1,16658642.46808206,5341357.531917941
5800000.0,4.04 tr,4.74 tr,Yamaha,Nouvo,25000,Tay ga,100 - 175 cc,Việt Nam,16,1470.5882352941176,cần bán novo 4 chính chủ bs tp cần bán novo 4 máy còn zin chưa làm dầu máy êm mạnh ace cần mua xin lh xe chinh chủ,0,0,0,0,0,1,1,6686211.217709142,-886211.2177091418
57000000.0,58.13 tr,68.25 tr,Honda,SH,47000,Tay ga,100 - 175 cc,Việt Nam,8,5222.222222222223,cc cần bán sh150i cbs giá 57tr bao công chứng bán xe sh150i việt nam cbs đời 2018 chính chủ đi 47000km xe ít đi chăm kỹ hơi chầy nhẹ bên ếm vè biển số tỉnh bl giá 57 triệu bao công chứng bớt lộc cho khách chốt nhanh xem xe tại tô ký quận 12,0,1,0,0,0,0,1,64889800.40153917,-7889800.401539169
12000000.0,6.37 tr,7.48 tr,Yamaha,Sirius,50000,Xe số,100 - 175 cc,Việt Nam,15,3125.0,em cần bán xe lên đời xe khác có thể thương lượng xe mới dọn lại tình trạng bình thường chạy êm ạ,0,0,0,0,0,0,0,6115150.94212146,5884849.05787854
20500000.0,19.92 tr,23.38 tr,Yamaha,Exciter,0,Tay côn/Moto,100 - 175 cc,Không rõ,7,0.0,chính chủ kí tên ex led 2019 xe máy êm chính chủ kí tên xe rớt đầu đọc bài kĩ,0,0,0,0,0,0,1,27350361.162058182,-6850361.162058182
42000000.0,26.94 tr,31.63 tr,Honda,Future,40000,Xe số,100 - 175 cc,Nhật Bản,18,2105.2631578947367,future huyền thoại đỏ đô xe chính hãng xuất xứ nhật bản bảo quản tốt đời xe 2008 máy chạy êm bền bỉ liên hệ mr phương,0,0,0,0,0,0,0,23102162.041174382,18897837.958825618
23000000.0,8.66 tr,10.17 tr,Honda,Air Blade,200000,Tay ga,100 - 175 cc,Việt Nam,17,11111.111111111111,chính chủ dàn áo thái ab 2009 fi phun xăng điện tử lên nguyên dàn áo thái zin theo xe bao đầu chưa rớt chạy êm ru bao test máy thoải mái anh chị có nhu cầu cứ alo đến xem trực tiếp em ít có thời gian xem tin nhắn cảm ơn,0,0,0,0,0,1,1,11662853.358658653,11337146.641341347
8000000.0,6.99 tr,8.21 tr,Honda,Wave,82000,Xe số,100 - 175 cc,Việt Nam,14,5466.666666666667,thanh lý xe wave rsx dư xe cần thanh lý xe wave rsx chính chủ liên hệ xem xe trực tiếp,0,1,0,0,0,0,1,9352101.974826075,-1352101.9748260751
20000000.0,14.49 tr,17.01 tr,Honda,Winner,15000,Tay côn/Moto,100 - 175 cc,Nước khác,8,1666.6666666666667,honda supra gtr 150 repsol không cho thằng cháu đi chơi nửa nên thu hồi về và ra đi em này đẹp ko tỳ vết máy zin chưa rớt liên hệ ép giá nha 1 đời chủ công chứng 1 nốt nhạc,0,0,0,0,0,1,0,16706351.07813111,3293648.9218688905
72900000.0,58.13 tr,68.25 tr,Honda,SH,15000,Tay ga,100 - 175 cc,Việt Nam,8,1666.6666666666667,cần bán sh 150i abs 2018 xe đẹp bstp 9c xe đẹp máy móc zin 100 nhà sản xuất chưa qua sửa chữa áo đẹp trắng đen sporty hình sao xe thì như vậy xem xe tại nhà quận 10 có bớt cho người thiện chí khi xem xe trực tiếp em cảm ơn chợ tốt đã đăng tin,0,0,1,0,0,1,0,70801311.1111111,2098688.8888888955
20000000.0,20.65 tr,24.24 tr,Honda,Sonic,21000,Tay côn/Moto,100 - 175 cc,Nước khác,7,2625.0,bán sonic về quê xe zin êm không chính chủ có căn cước chủ xe biển số 67 fix nhẹ ae nhanh gọn,0,0,0,0,0,1,1,24902023.208696183,-4902023.208696183
27500000.0,20.83 tr,24.45 tr,Honda,Winner,200000,Tay côn/Moto,100 - 175 cc,Việt Nam,4,40000.0,winner x v3 do đổi moto nên cần bán winner x v3 odo chỉ 20k km dàn ngoài còn siêu đẹp biển số thành phố quận 11 ngay chủ ký giấy chưa qua uỷ quyền vô một số đồ để đi tour như sau phuộc rcb premium 4tr8 baga 3tr đèn chống đổ 1tr5 thùng xăng lớn 1tr1 pad ron lọc xăng cặ vỏ michelin ps2 thùng givi g12n 800k giá bao gồm hết đồ chơi và thích hợp cho anh em đi tour,0,1,0,0,0,0,0,18331830.191131227,9168169.808868773
20000000.0,15.39 tr,18.06 tr,Honda,Lead,13312,Tay ga,100 - 175 cc,Việt Nam,11,1109.3333333333333,lead khoá smakey ngay chủ xe gia đình đang sử dụng nay muốn đổi xe mới lên cần bán xe đã lên khoá smakey áo dán keo về tháo ra còn cứng ngắc mới keng anh chị em nào cần sử dụng liên hệ em giá trên còn bớt cho anh chị em nào nhanh gọn cám ơn chợ tốt,0,0,0,0,0,0,0,15867456.126091162,4132543.8739088383
8800000.0,,,Honda,Air Blade,70000,Tay ga,100 - 175 cc,Việt Nam,18,3684.2105263157896,ab đi nhậu ab 2008 bstp gtdd xe zin nguyên thuỷ máy móc zin cực êm giá 8 800 000 fix lộc call xem xe trực tiếp gò vấp,0,0,0,0,0,1,0,10903147.824539125,-2103147.824539125
67000000.0,75.95 tr,89.16 tr,Honda,SH,550,Tay ga,100 - 175 cc,Việt Nam,2,183.33333333333331,bán sh 125i cbs đk t8 24 mới 99 odo 500 km 67 củ bán sh 125i bản cbs màu đỏ mua t 8 24 ngoại hình không khác xe mới dắt trong hãng ra vì mới chạy 500km bao test hãng vợ chê cao nên từ ngày mưa giờ trùm mềm biển số đẹp 95x1 06646 xe chính chủ công chứng mua bán hay ủy quyền đều được bảo đảm mua xe này không bao giờ bị lầm đăng tin này mong gặp người cần mua xài chứ không tiếp cò lái vô nhắn tin tào lao giá bán 67 triệu,0,0,0,0,1,0,1,84100818.18181819,-17100818.181818187
3800000.0,6.09 tr,7.15 tr,Yamaha,Mio,30000,Tay ga,100 - 175 cc,Thái Lan,19,1500.0,mio ultimo bstp 45678 chật nhà bán đại xe mio ultimo bstp chính chủ bán giao cccd máy móc êm ái đem về cho má đi chợ vợ đi quánh đề xe bị mất chống đứng thích hợp đi chợ búa tới lui đi đâu cũng tới xem xe tân bình tphcm giá hủy diệt,0,0,0,0,0,0,1,7660297.668185191,-3860297.668185191
35000000.0,40.54 tr,47.59 tr,Honda,Vario,22638,Tay ga,100 - 175 cc,Nước khác,8,2515.333333333333,bán xe vario 150 đời 2018 đăng ký năm 2020 xe luot len keng xe còn lướt máy móc bao zin bảo hành máy 1th xe giấy tờ xe chính chủ option phuộc sau yss mâm sau crom mâm trước cnc bi cầu kenzo s500 pro v2 nồi gió pô móc ấm ốp pô e đĩa heo frando dây dầu,0,1,0,0,0,1,1,48779493.009476565,-13779493.009476565
9400000.0,9.85 tr,11.56 tr,Honda,Air Blade,51000,Tay ga,100 - 175 cc,Không rõ,15,3187.5,air blade fi biển số thpcm chính chủ air blade fi 2011 biển số tphcm giấy tờ cavet đầy đủ máy móc zin êm ru bình đề đầy đủ xem xe tại nhà thiện chí mua gọi trực tiếp mua bán giao cavet viết giấy tay bao tranh chấp,0,0,0,0,0,1,1,11662853.358658653,-2262853.3586586528
6300000.0,9.85 tr,11.56 tr,Honda,Air Blade,30000,Tay ga,100 - 175 cc,Việt Nam,15,1875.0,air blade đầu bò 2011 fi máy êm mới mua xe mới nên dư ra cần bán xe ab đời 2011 fi phun xăng điện tử lợi xăng máy êm ái full chức năng điện đề xi nhan đầy đủ dàn áo cũ còn keo chưa lột mình vẫn đi làm hằng ngày không hỏng vặt xe cực trâu mình bán giao cavet viết giấy tay bao tranh chấp có bớt nhẹ cho ae ở xa ae cần gọi hoặc nhắn cho mình,0,0,0,0,0,0,0,9974666.19507751,-3674666.1950775106
42000000.0,36.71 tr,43.1 tr,Honda,Air Blade,7000,Tay ga,100 - 175 cc,Không rõ,3,1750.0,bán xe ab gia đình đi do đi định cư cần bán gấp lại chiếc ab mẫu đặc biệt đen nhám máy zin mua head biển số tphcm cà vẹt 08 2023,0,0,0,0,0,1,0,41276973.763495296,723026.2365047038
